policy,trial_id,scenario_mode,reset_pattern,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,peak_useful_five_hour,weekly_drift,mean_seven_day_utilization,objective_score
five_hour_first,192,focused,staggered_reset,3,19,8849,8849,0,7054,7054,0,0,0.9507936507936949,0.10389698009482981,0.9044544118743705,1.0721827273049451
seven_day_first,192,focused,staggered_reset,3,19,8498,8498,0,6770,6770,33,33,0.9980158730158725,0.006188636892023167,0.8618385483716112,1.0852475308304983
weighted_score,192,focused,staggered_reset,3,19,8432,8432,0,6809,6809,18,18,0.9980158730158728,0.03647719276385221,0.8551167019248336,1.0815464905986376
reset_aware_weekly_priority,192,focused,staggered_reset,3,19,8497,8497,0,6880,6880,20,20,0.9972789115646259,0.03943444627879625,0.8583778090898532,1.0814589621314459
reset_stagger_pressure,192,focused,staggered_reset,3,19,8765,8765,0,6953,6953,14,14,0.9204081632653747,0.11529906871304497,0.87537219520804,1.0632726187719594
reset_near_expiry_reserve,192,focused,staggered_reset,3,19,8552,8552,0,6708,6708,0,0,0.9047052154195876,0.12269607478421798,0.8536655779371672,1.0578497847824289
five_hour_first,193,focused,same_reset,3,29,22256,12561,9695,16606,8607,1111,30,0.3183673469387715,0.0,1.0,0.4595911119565065
seven_day_first,193,focused,same_reset,3,29,22487,12561,9926,16685,8239,3858,2052,0.2594104308389976,0.0,1.0,0.499795964939807
weighted_score,193,focused,same_reset,3,29,22621,12561,10060,16863,8405,1758,652,0.2812358276643977,0.0,1.0,0.48330531029711665
reset_aware_weekly_priority,193,focused,same_reset,3,29,22323,12561,9762,16552,8437,2183,931,0.31320861678004286,0.0,1.0,0.5030785095918899
reset_stagger_pressure,193,focused,same_reset,3,29,22287,12561,9726,16800,8759,1587,441,0.3159297052154156,0.0,1.0,0.4897387047728579
reset_near_expiry_reserve,193,focused,same_reset,3,29,22249,12561,9688,16925,8624,1362,303,0.28934240362811164,0.0,1.0,0.475883562782441
five_hour_first,194,focused,staggered_reset,2,18,5515,5515,0,3987,3987,0,0,0.9432823129251701,0.19131774515135036,0.8086822548486496,1.0526616210377573
seven_day_first,194,focused,staggered_reset,2,18,5619,5619,0,3920,3920,0,0,1.0,0.011156386918385719,0.7418071028872093,1.0730650715968824
weighted_score,194,focused,staggered_reset,2,18,5307,5307,0,3721,3721,0,0,1.0,0.046969911441449186,0.7168992208487357,1.0669929309407284
reset_aware_weekly_priority,194,focused,staggered_reset,2,18,5662,5662,0,3916,3916,0,0,1.0,0.008798357901131149,0.7385280876308609,1.072972972972973
reset_stagger_pressure,194,focused,staggered_reset,2,18,5440,5440,0,3801,3801,0,0,1.0,0.17317841581600488,0.6359569838577308,1.0462778568041726
reset_near_expiry_reserve,194,focused,staggered_reset,2,18,5449,5449,0,3811,3811,0,0,1.0,0.188740943227077,0.6301823846685184,1.0441441441441441
five_hour_first,195,focused,same_reset,3,18,17610,9713,7897,13986,6946,992,33,0.34036281179137484,0.0,1.0,0.449410034248768
seven_day_first,195,focused,same_reset,3,18,17604,9713,7891,14154,7096,3841,2061,0.29903628117913333,0.0,1.0,0.5047227533735256
weighted_score,195,focused,same_reset,3,18,17699,9713,7986,14243,7017,1768,771,0.33849206349206035,0.0,1.0,0.4945365672838352
reset_aware_weekly_priority,195,focused,same_reset,3,18,17318,9713,7605,13810,6869,2592,1322,0.3157596371882022,0.0,1.0,0.5086773530951534
reset_stagger_pressure,195,focused,same_reset,3,18,17318,9713,7605,13823,6980,1102,257,0.34382086167799664,0.0,1.0,0.48221762093242265
reset_near_expiry_reserve,195,focused,same_reset,3,18,17766,9713,8053,14186,6935,1094,121,0.327097505668927,0.0,1.0,0.45123211296137045
five_hour_first,196,focused,staggered_reset,2,17,10300,7763,2537,8068,5955,139,5,0.6197278911564625,0.0,1.0,0.6921907300806167
seven_day_first,196,focused,staggered_reset,2,17,10166,7763,2403,8034,6007,398,258,0.6361394557823129,0.0,1.0,0.7773272270040921
weighted_score,196,focused,staggered_reset,2,17,10541,7763,2778,8410,6089,373,148,0.6306972789115646,0.0,1.0,0.7223349509214879
reset_aware_weekly_priority,196,focused,staggered_reset,2,17,10380,7763,2617,8256,6001,441,273,0.6198979591836735,0.0,1.0,0.7552149152677605
reset_stagger_pressure,196,focused,staggered_reset,2,17,10344,7763,2581,8308,6070,663,426,0.5751700680272109,0.0,1.0,0.7536173003568162
reset_near_expiry_reserve,196,focused,staggered_reset,2,17,10634,7763,2871,8352,5881,594,365,0.5374149659863946,0.0,1.0,0.7235770790269855
five_hour_first,197,focused,staggered_reset,3,30,18398,10776,7622,14873,8211,611,25,0.3671768707483087,0.0,1.0,0.49242437147385787
seven_day_first,197,focused,staggered_reset,3,30,18443,10776,7667,14975,8337,1455,847,0.3404195011337852,0.0,1.0,0.553598921398936
weighted_score,197,focused,staggered_reset,3,30,18346,10776,7570,14925,8331,1048,459,0.3555555555555626,0.0,1.0,0.5410765439851438
reset_aware_weekly_priority,197,focused,staggered_reset,3,30,18339,10776,7563,14864,8344,1155,584,0.37040816326531695,0.0,1.0,0.552659641633706
reset_stagger_pressure,197,focused,staggered_reset,3,30,18536,10776,7760,15218,8324,1644,1073,0.34348072562358606,0.0,1.0,0.5578134588908203
reset_near_expiry_reserve,197,focused,staggered_reset,3,30,17955,10776,7179,14447,8278,1082,630,0.36695011337868827,0.0,1.0,0.5725835001482754
five_hour_first,198,focused,staggered_reset,2,14,10863,6042,4821,8266,4272,464,9,0.39413265306122447,0.0,1.0,0.4652775381263372
seven_day_first,198,focused,staggered_reset,2,14,11011,6042,4969,8507,4222,1445,560,0.3376700680272109,0.0,1.0,0.489630433334509
weighted_score,198,focused,staggered_reset,2,14,10831,6042,4789,8377,4210,806,253,0.3445578231292517,0.0,1.0,0.48942951209733176
reset_aware_weekly_priority,198,focused,staggered_reset,2,14,10900,6042,4858,8458,4218,1064,343,0.3307823129251701,0.0,1.0,0.48489261193061656
reset_stagger_pressure,198,focused,staggered_reset,2,14,10671,6042,4629,8236,4283,1110,378,0.39379251700680273,0.0,1.0,0.5109305032031679
reset_near_expiry_reserve,198,focused,staggered_reset,2,14,10719,6042,4677,8314,4290,1201,464,0.34464285714285714,0.0,1.0,0.5057799869451176
five_hour_first,199,focused,staggered_reset,2,14,14875,7868,7007,11858,5444,816,11,0.2764455782312925,0.0,1.0,0.4115222716524627
seven_day_first,199,focused,staggered_reset,2,14,14792,7868,6924,11902,5646,1770,657,0.2755102040816326,0.0,1.0,0.46071988881557413
weighted_score,199,focused,staggered_reset,2,14,14802,7868,6934,11713,5456,1168,275,0.26377551020408163,0.0,1.0,0.43976054326605724
reset_aware_weekly_priority,199,focused,staggered_reset,2,14,14928,7868,7060,11981,5483,1399,447,0.2596938775510204,0.0,1.0,0.44396427949209327
reset_stagger_pressure,199,focused,staggered_reset,2,14,15016,7868,7148,12103,5452,941,281,0.27874149659863945,0.0,1.0,0.4404370512059257
reset_near_expiry_reserve,199,focused,staggered_reset,2,14,14487,7868,6619,11594,5451,775,205,0.2714285714285714,0.0,1.0,0.4529443207446172
